round,date,team_home,team_away,full_text
Round 9,22.09.2024,Pari NN,Lokomotiv Moscow,22.09.2024 | Pari NN | Lokomotiv Moscow | 1 | 3
Round 9,22.09.2024,FK Rostov,Dynamo Makhachkala,22.09.2024 | FK Rostov | Dynamo Makhachkala | 0 | 0
Round 9,22.09.2024,Spartak Moscow,Dynamo Moscow,22.09.2024 | Spartak Moscow | Dynamo Moscow | 2 | 2
Round 9,22.09.2024,Khimki,Orenburg,22.09.2024 | Khimki | Orenburg | 0 | 0
Round 9,21.09.2024,Rubin Kazan,CSKA Moscow,21.09.2024 | Rubin Kazan | CSKA Moscow | 1 | 1
Round 9,21.09.2024,Zenit,Fakel Voronezh,21.09.2024 | Zenit | Fakel Voronezh | 3 | 1
Round 9,21.09.2024,Akron Togliatti,Krasnodar,21.09.2024 | Akron Togliatti | Krasnodar | 2 | 5
Round 8,15.09.2024,Dynamo Makhachkala,Spartak Moscow,15.09.2024 | Dynamo Makhachkala | Spartak Moscow | 1 | 1
Round 8,15.09.2024,Akron Togliatti,Khimki,15.09.2024 | Akron Togliatti | Khimki | 3 | 0
Round 8,15.09.2024,Dynamo Moscow,Akhmat Grozny,15.09.2024 | Dynamo Moscow | Akhmat Grozny | 4 | 2
Round 8,14.09.2024,Krasnodar,FK Rostov,14.09.2024 | Krasnodar | FK Rostov | 2 | 0
Round 8,14.09.2024,CSKA Moscow,Zenit,14.09.2024 | CSKA Moscow | Zenit | 0 | 1
Round 8,14.09.2024,Fakel Voronezh,Pari NN,14.09.2024 | Fakel Voronezh | Pari NN | 0 | 0
Round 8,14.09.2024,Orenburg,Lokomotiv Moscow,14.09.2024 | Orenburg | Lokomotiv Moscow | 2 | 4
Round 8,13.09.2024,Rubin Kazan,Krylya Sovetov,13.09.2024 | Rubin Kazan | Krylya Sovetov | 0 | 2
Round 7,01.09.2024,FK Rostov,Fakel Voronezh,01.09.2024 | FK Rostov | Fakel Voronezh | 4 | 1
Round 7,01.09.2024,Lokomotiv Moscow,Krasnodar,01.09.2024 | Lokomotiv Moscow | Krasnodar | 0 | 3
