round,date,team_home,team_away,full_text
Round 6,15.09.2024,Union Titus Petange,Differdange,15.09.2024 | Union Titus Petange | Differdange | 0 | 1
Round 6,14.09.2024,Hostert,Jeunesse Esch,14.09.2024 | Hostert | Jeunesse Esch | 0 | 0
Round 5,01.09.2024,Differdange,Niedercorn,01.09.2024 | Differdange | Niedercorn | 1 | 0
Round 5,01.09.2024,Bettembourg,Hesperange,01.09.2024 | Bettembourg | Hesperange | 3 | 0
Round 5,01.09.2024,Jeunesse Esch,Mondercange,01.09.2024 | Jeunesse Esch | Mondercange | 3 | 0
Round 5,01.09.2024,Racing Luxembourg,Fola,01.09.2024 | Racing Luxembourg | Fola | 2 | 1
Round 5,01.09.2024,Rodange,Mondorf,01.09.2024 | Rodange | Mondorf | 1 | 5
Round 5,01.09.2024,UNA Strassen,Hostert,01.09.2024 | UNA Strassen | Hostert | 2 | 1
Round 5,01.09.2024,Victoria Rosport,Union Titus Petange,01.09.2024 | Victoria Rosport | Union Titus Petange | 1 | 2
Round 5,31.08.2024,Wiltz,Dudelange,31.08.2024 | Wiltz | Dudelange | 0 | 4
Round 4,25.08.2024,Mondorf,Differdange,25.08.2024 | Mondorf | Differdange | 0 | 4
Round 4,25.08.2024,Dudelange,Rodange,25.08.2024 | Dudelange | Rodange | 3 | 2
Round 4,25.08.2024,Fola,Wiltz,25.08.2024 | Fola | Wiltz | 1 | 0
Round 4,25.08.2024,Hostert,Mondercange,25.08.2024 | Hostert | Mondercange | 2 | 1
Round 4,25.08.2024,Niedercorn,Victoria Rosport,25.08.2024 | Niedercorn | Victoria Rosport | 2 | 1
Round 4,25.08.2024,UNA Strassen,Racing Luxembourg,25.08.2024 | UNA Strassen | Racing Luxembourg | 0 | 0
Round 4,25.08.2024,Union Titus Petange,Bettembourg,25.08.2024 | Union Titus Petange | Bettembourg | 4 | 0
Round 4,24.08.2024,Hesperange,Jeunesse Esch,24.08.2024 | Hesperange | Jeunesse Esch | 5 | 1
Round 3,18.08.2024,Bettembourg,Niedercorn,18.08.2024 | Bettembourg | Niedercorn | 1 | 3
Round 3,18.08.2024,Differdange,Dudelange,18.08.2024 | Differdange | Dudelange | 3 | 0
Round 3,18.08.2024,Mondercange,Hesperange,18.08.2024 | Mondercange | Hesperange | 1 | 2
Round 3,18.08.2024,Jeunesse Esch,Union Titus Petange,18.08.2024 | Jeunesse Esch | Union Titus Petange | 0 | 0
Round 3,18.08.2024,Rodange,Fola,18.08.2024 | Rodange | Fola | 3 | 1
Round 3,18.08.2024,Victoria Rosport,Mondorf,18.08.2024 | Victoria Rosport | Mondorf | 1 | 0
Round 3,18.08.2024,Wiltz,UNA Strassen,18.08.2024 | Wiltz | UNA Strassen | 0 | 3
Round 3,17.08.2024,Racing Luxembourg,Hostert,17.08.2024 | Racing Luxembourg | Hostert | 4 | 1
Round 2,11.08.2024,Niedercorn,Jeunesse Esch,11.08.2024 | Niedercorn | Jeunesse Esch | 3 | 0
Round 2,11.08.2024,Dudelange,Victoria Rosport,11.08.2024 | Dudelange | Victoria Rosport | 3 | 0
Round 2,11.08.2024,Fola,Differdange,11.08.2024 | Fola | Differdange | 0 | 5
Round 2,11.08.2024,Hostert,Hesperange,11.08.2024 | Hostert | Hesperange | 1 | 5
Round 2,11.08.2024,Mondorf,Bettembourg,11.08.2024 | Mondorf | Bettembourg | 2 | 1
Round 2,11.08.2024,Racing Luxembourg,Wiltz,11.08.2024 | Racing Luxembourg | Wiltz | 3 | 0
Round 2,11.08.2024,UNA Strassen,Rodange,11.08.2024 | UNA Strassen | Rodange | 4 | 0
Round 2,11.08.2024,Union Titus Petange,Mondercange,11.08.2024 | Union Titus Petange | Mondercange | 6 | 0
Round 1,05.08.2024,Differdange,UNA Strassen,05.08.2024 | Differdange | UNA Strassen | 2 | 0
Round 1,04.08.2024,Mondercange,Niedercorn,04.08.2024 | Mondercange | Niedercorn | 0 | 2
Round 1,04.08.2024,Bettembourg,Dudelange,04.08.2024 | Bettembourg | Dudelange | 0 | 3
Round 1,04.08.2024,Hesperange,Union Titus Petange,04.08.2024 | Hesperange | Union Titus Petange | 4 | 0
Round 1,04.08.2024,Hostert,Wiltz,04.08.2024 | Hostert | Wiltz | 3 | 4
Round 1,04.08.2024,Jeunesse Esch,Mondorf,04.08.2024 | Jeunesse Esch | Mondorf | 1 | 1
Round 1,04.08.2024,Victoria Rosport,Fola,04.08.2024 | Victoria Rosport | Fola | 1 | 0
Round 1,03.08.2024,Rodange,Racing Luxembourg,03.08.2024 | Rodange | Racing Luxembourg | 1 | 1
