round,date,team_home,team_away,full_text
Round 27,25.01.2025,Loughgall,Glentoran,25.01.2025 | Loughgall | Glentoran | 1 | 2
Round 26,18.01.2025,Carrick Rangers,Ballymena,18.01.2025 | Carrick Rangers | Ballymena | 0 | 0
Round 26,18.01.2025,Cliftonville,Loughgall,18.01.2025 | Cliftonville | Loughgall | 2 | 0
Round 26,18.01.2025,Coleraine,Crusaders,18.01.2025 | Coleraine | Crusaders | 0 | 2
Round 26,18.01.2025,Portadown,Linfield,18.01.2025 | Portadown | Linfield | 1 | 3
Round 26,17.01.2025,Dungannon,Glenavon,17.01.2025 | Dungannon | Glenavon | 2 | 3
Round 25,11.01.2025,Crusaders,Dungannon,11.01.2025 | Crusaders | Dungannon | 1 | 5
Round 25,11.01.2025,Linfield,Carrick Rangers,11.01.2025 | Linfield | Carrick Rangers | 3 | 0
Round 25,11.01.2025,Loughgall,Portadown,11.01.2025 | Loughgall | Portadown | 0 | 1
Round 25,10.01.2025,Larne,Cliftonville,10.01.2025 | Larne | Cliftonville | 2 | 0
Round 2,07.01.2025,Crusaders,Larne,07.01.2025 | Crusaders | Larne | 1 | 3
Round 24,30.12.2024,Ballymena,Glenavon,30.12.2024 | Ballymena | 2 | Glenavon | 0 | 2
Round 24,30.12.2024,Carrick Rangers,Crusaders,30.12.2024 | Carrick Rangers | Crusaders | 0 | 0
Round 24,30.12.2024,Loughgall,Coleraine,30.12.2024 | Loughgall | Coleraine | 1 | 3
Round 24,30.12.2024,Portadown,Glentoran,30.12.2024 | Portadown | Glentoran | 0 | 2
Round 23,26.12.2024,Coleraine,Ballymena,26.12.2024 | Coleraine | Ballymena | 2 | 2
Round 23,26.12.2024,Crusaders,Cliftonville,26.12.2024 | Crusaders | Cliftonville | 2 | 0
Round 23,26.12.2024,Dungannon,Loughgall,26.12.2024 | Dungannon | Loughgall | 2 | 1
Round 23,26.12.2024,Glenavon,Portadown,26.12.2024 | Glenavon | Portadown | 2 | 0
Round 23,26.12.2024,Glentoran,Linfield,26.12.2024 | Glentoran | Linfield | 0 | 0
Round 23,26.12.2024,Larne,Carrick Rangers,26.12.2024 | Larne | Carrick Rangers | 0 | 0
Round 22,23.12.2024,Dungannon,Larne,23.12.2024 | Dungannon | Larne | 0 | 1
Round 22,21.12.2024,Cliftonville,Glentoran,21.12.2024 | Cliftonville | Glentoran | 1 | 2
Round 22,21.12.2024,Linfield,Glenavon,21.12.2024 | Linfield | Glenavon | 1 | 0
Round 22,21.12.2024,Loughgall,Ballymena,21.12.2024 | Loughgall | Ballymena | 2 | 3
Round 22,21.12.2024,Portadown,Crusaders,21.12.2024 | Portadown | Crusaders | 1 | 0
Round 20,17.12.2024,Dungannon,Linfield,17.12.2024 | Dungannon | Linfield | 0 | 1
Round 20,17.12.2024,Glenavon,Crusaders,17.12.2024 | Glenavon | Crusaders | 3 | 1
Round 21,14.12.2024,Ballymena,Dungannon,14.12.2024 | Ballymena | Dungannon | 0 | 1
Round 21,14.12.2024,Carrick Rangers,Loughgall,14.12.2024 | Carrick Rangers | Loughgall | 0 | 0
Round 21,14.12.2024,Linfield,Coleraine,14.12.2024 | Linfield | Coleraine | 3 | 0
Round 21,14.12.2024,Portadown,Cliftonville,14.12.2024 | Portadown | Cliftonville | 2 | 2 | 0
Round 21,13.12.2024,Crusaders,Glentoran,13.12.2024 | Crusaders | Glentoran | 1 | 3
Round 19,01.12.2024,Larne,Cliftonville,01.12.2024 | Larne | Cliftonville | 1 | 1
Round 19,30.11.2024,Ballymena,Carrick Rangers,30.11.2024 | Ballymena | Carrick Rangers | 1 | 2
Round 19,30.11.2024,Crusaders,Dungannon,30.11.2024 | Crusaders | Dungannon | 2 | 2
Round 19,30.11.2024,Glenavon,Coleraine,30.11.2024 | Glenavon | Coleraine | 3 | 3
Round 19,30.11.2024,Linfield,Portadown,30.11.2024 | Linfield | Portadown | 2 | 1
Round 19,30.11.2024,Loughgall,Glentoran,30.11.2024 | Loughgall | Glentoran | 2 | 2
Round 18,24.11.2024,Coleraine,Crusaders,24.11.2024 | Coleraine | Crusaders | 1 | 2
Round 18,23.11.2024,Carrick Rangers,Dungannon,23.11.2024 | Carrick Rangers | Dungannon | 0 | 1
Round 18,23.11.2024,Cliftonville,Loughgall,23.11.2024 | Cliftonville | Loughgall | 4 | 0
Round 18,23.11.2024,Portadown,Glenavon,23.11.2024 | Portadown | Glenavon | 1 | 0
