round,date,team_home,team_away,full_text
Round 15,12.10.2025,America De Cali,Inter Bogotá,12.10.2025 | America De Cali | Inter Bogotá | 3 | 2
Round 15,11.10.2025,Deportes Tolima,Envigado,11.10.2025 | Deportes Tolima | Envigado | 1 | 2
Round 11,08.10.2025,Aguilas,Ind. Medellin,08.10.2025 | Aguilas | Ind. Medellin | 2 | 1
Round 14,08.10.2025,Millonarios,America De Cali,08.10.2025 | Millonarios | America De Cali | 2 | 1
Round 14,07.10.2025,Inter Bogotá,Once Caldas,07.10.2025 | Inter Bogotá | Once Caldas | 0 | 1
Round 14,06.10.2025,Chico,Atl. Nacional,06.10.2025 | Chico | Atl. Nacional | 1 | 1
Round 14,06.10.2025,Junior,Deportes Tolima,06.10.2025 | Junior | Deportes Tolima | 0 | 1
Round 14,05.10.2025,Dep. Pasto,Alianza,05.10.2025 | Dep. Pasto | Alianza | 3 | 3
Round 14,05.10.2025,Llaneros,Fortaleza,05.10.2025 | Llaneros | Fortaleza | 0 | 0
Round 14,04.10.2025,U. Magdalena,Aguilas,04.10.2025 | U. Magdalena | 2 | Aguilas | 3 | 2
Round 14,04.10.2025,Envigado,Bucaramanga,04.10.2025 | Envigado | Bucaramanga | 1 | 2
Round 14,04.10.2025,Dep. Cali,Pereira,04.10.2025 | Dep. Cali | Pereira | 1 | 0
Round 13,29.09.2025,Junior,Dep. Pasto,29.09.2025 | Junior | Dep. Pasto | 2 | 0
Round 13,29.09.2025,Santa Fe,Inter Bogotá,29.09.2025 | Santa Fe | Inter Bogotá | 3 | 0
Round 13,28.09.2025,Aguilas,Dep. Cali,28.09.2025 | Aguilas | Dep. Cali | 3 | 1
Round 13,28.09.2025,America De Cali,Envigado,28.09.2025 | America De Cali | Envigado | 1 | 1
Round 13,28.09.2025,Atl. Nacional,Millonarios,28.09.2025 | Atl. Nacional | Millonarios | 2 | 0
Round 13,28.09.2025,Deportes Tolima,Ind. Medellin,28.09.2025 | Deportes Tolima | Ind. Medellin | 2 | 3
Round 13,27.09.2025,Alianza,Llaneros,27.09.2025 | Alianza | Llaneros | 3 | 1
Round 13,27.09.2025,Pereira,U. Magdalena,27.09.2025 | Pereira | U. Magdalena | 2 | 2
Round 13,27.09.2025,Fortaleza,Bucaramanga,27.09.2025 | Fortaleza | Bucaramanga | 2 | 1
Round 13,27.09.2025,Once Caldas,Chico,27.09.2025 | Once Caldas | Chico | 5 | 2
Round 3,25.09.2025,Dep. Pasto,America De Cali,25.09.2025 | Dep. Pasto | America De Cali | 0 | 2
Round 12,22.09.2025,Chico,Pereira,22.09.2025 | Chico | Pereira | 1 | 1
Round 12,22.09.2025,Ind. Medellin,Junior,22.09.2025 | Ind. Medellin | Junior | 2 | 2
Round 12,21.09.2025,U. Magdalena,Atl. Nacional,21.09.2025 | U. Magdalena | Atl. Nacional | 1 | 2
Round 12,21.09.2025,Millonarios,Fortaleza,21.09.2025 | Millonarios | Fortaleza | 3 | 2
Round 12,21.09.2025,Inter Bogotá,Dep. Cali,21.09.2025 | Inter Bogotá | 2 | Dep. Cali | 0 | 4
Round 12,21.09.2025,Dep. Pasto,Santa Fe,21.09.2025 | Dep. Pasto | Santa Fe | 1 | 1
Round 12,20.09.2025,Llaneros,Aguilas,20.09.2025 | Llaneros | Aguilas | 0 | 1
Round 12,20.09.2025,Envigado,Alianza,20.09.2025 | Envigado | Alianza | 0 | 0
Round 12,20.09.2025,America De Cali,Once Caldas,20.09.2025 | America De Cali | Once Caldas | 2 | 1
Round 12,20.09.2025,Bucaramanga,Deportes Tolima,20.09.2025 | Bucaramanga | Deportes Tolima | 2 | 0
Round 2,17.09.2025,America De Cali,Bucaramanga,17.09.2025 | America De Cali | Bucaramanga | 0 | 0
Round 11,15.09.2025,Deportes Tolima,Chico,15.09.2025 | Deportes Tolima | Chico | 4 | 0
Round 11,15.09.2025,Pereira,Llaneros,15.09.2025 | Pereira | Llaneros | 0 | 0
Round 11,14.09.2025,Dep. Cali,Dep. Pasto,14.09.2025 | Dep. Cali | Dep. Pasto | 2 | 1
Round 11,14.09.2025,Santa Fe,U. Magdalena,14.09.2025 | Santa Fe | U. Magdalena | 2 | 0
Round 11,14.09.2025,Awrd,Atl. Nacional,14.09.2025 | Awrd | Atl. Nacional | Bucaramanga | 0 | 3
Round 11,14.09.2025,Once Caldas,Envigado,14.09.2025 | Once Caldas | Envigado | 1 | 0
Round 11,13.09.2025,Alianza,Millonarios,13.09.2025 | Alianza | Millonarios | 3 | 0
Round 11,13.09.2025,Fortaleza,America De Cali,13.09.2025 | Fortaleza | America De Cali | 1 | 0
Round 11,13.09.2025,Junior,Inter Bogotá,13.09.2025 | Junior | Inter Bogotá | 1 | 1
Round 2,11.09.2025,Millonarios,Dep. Pasto,11.09.2025 | Millonarios | Dep. Pasto | 1 | 0
Round 3,10.09.2025,Bucaramanga,Once Caldas,10.09.2025 | Bucaramanga | Once Caldas | 0 | 0
Round 10,08.09.2025,Fortaleza,Inter Bogotá,08.09.2025 | Fortaleza | Inter Bogotá | 1 | 0
Round 10,08.09.2025,Ind. Medellin,Atl. Nacional,08.09.2025 | Ind. Medellin | Atl. Nacional | 3 | 3
Round 10,07.09.2025,America De Cali,Dep. Cali,07.09.2025 | America De Cali | Dep. Cali | 0 | 0
Round 10,07.09.2025,Envigado,Aguilas,07.09.2025 | Envigado | Aguilas | 1 | 1
Round 10,07.09.2025,Millonarios,Santa Fe,07.09.2025 | Millonarios | Santa Fe | 0 | 0
Round 10,07.09.2025,U. Magdalena,Junior,07.09.2025 | U. Magdalena | Junior | 3 | 1
Round 10,06.09.2025,Llaneros,Deportes Tolima,06.09.2025 | Llaneros | Deportes Tolima | 1 | 0
Round 10,06.09.2025,Bucaramanga,Alianza,06.09.2025 | Bucaramanga | Alianza | 3 | 1
Round 10,06.09.2025,Once Caldas,Pereira,06.09.2025 | Once Caldas | Pereira | 1 | 0
Round 10,06.09.2025,Dep. Pasto,Chico,06.09.2025 | Dep. Pasto | Chico | 2 | 0
Round 9,02.09.2025,Santa Fe,Once Caldas,02.09.2025 | Santa Fe | Once Caldas | 1 | 2
Round 9,01.09.2025,Deportes Tolima,Fortaleza,01.09.2025 | Deportes Tolima | Fortaleza | 1 | 1
Round 9,01.09.2025,Inter Bogotá,Dep. Pasto,01.09.2025 | Inter Bogotá | 2 | Dep. Pasto | 2 | 0 | 0
Round 9,31.08.2025,Alianza,America De Cali,31.08.2025 | Alianza | America De Cali | 1 | 0
Round 9,31.08.2025,Atl. Nacional,Envigado,31.08.2025 | Atl. Nacional | Envigado | 2 | 1 | 0
Round 9,31.08.2025,Dep. Cali,Ind. Medellin,31.08.2025 | Dep. Cali | Ind. Medellin | 1 | 3
Round 9,31.08.2025,Pereira,Bucaramanga,31.08.2025 | Pereira | Bucaramanga | 2 | 0 | 1
Round 9,30.08.2025,Chico,U. Magdalena,30.08.2025 | Chico | U. Magdalena | 1 | 0
Round 9,30.08.2025,Aguilas,Millonarios,30.08.2025 | Aguilas | Millonarios | 1 | 2
Round 9,30.08.2025,Junior,Llaneros,30.08.2025 | Junior | Llaneros | 4 | 0
Round 8,26.08.2025,Chico,Dep. Cali,26.08.2025 | Chico | Dep. Cali | 0 | 0
Round 8,25.08.2025,Bucaramanga,Aguilas,25.08.2025 | Bucaramanga | Aguilas | 4 | 0
Round 8,25.08.2025,America De Cali,Atl. Nacional,25.08.2025 | America De Cali | Atl. Nacional | 1 | 1
