round,date,team_home,team_away,full_text
Round 16,17.06.2025,Orense,Macara,17.06.2025 | Orense | Macara | 1 | 0
Round 16,16.06.2025,Delfin,Mushuc Runa,16.06.2025 | Delfin | Mushuc Runa | 3 | 1
Round 16,15.06.2025,Dep. Cuenca,EL Nacional,15.06.2025 | Dep. Cuenca | EL Nacional | 4 | 1
Round 16,15.06.2025,Tecnico U.,Aucas,15.06.2025 | Tecnico U. | Aucas | 1 | 1
Round 16,15.06.2025,Vinotinto,LDU Quito,15.06.2025 | Vinotinto | LDU Quito | 1 | 2
Round 16,14.06.2025,Barcelona SC,Manta,14.06.2025 | Barcelona SC | Manta | 1 | 2
Round 16,14.06.2025,Ind. del Valle,Libertad,14.06.2025 | Ind. del Valle | Libertad | 1 | 1
Round 15,03.06.2025,Vinotinto,Libertad,03.06.2025 | Vinotinto | Libertad | 1 | 0
Round 15,02.06.2025,Aucas,Barcelona SC,02.06.2025 | Aucas | Barcelona SC | 2 | 0
Round 15,01.06.2025,Dep. Cuenca,U. Catolica,01.06.2025 | Dep. Cuenca | U. Catolica | 3 | 1
Round 15,01.06.2025,Mushuc Runa,EL Nacional,01.06.2025 | Mushuc Runa | EL Nacional | 2 | 3
Round 15,01.06.2025,Emelec,Orense,01.06.2025 | Emelec | Orense | 1 | 0
Round 15,31.05.2025,Delfin,Ind. del Valle,31.05.2025 | Delfin | Ind. del Valle | 1 | 1
Round 15,31.05.2025,LDU Quito,Tecnico U.,31.05.2025 | LDU Quito | Tecnico U. | 3 | 2
Round 15,31.05.2025,Macara,Manta,31.05.2025 | Macara | Manta | 2 | 2
Round 14,26.05.2025,EL Nacional,Emelec,26.05.2025 | EL Nacional | Emelec | 2 | 2 | 0
Round 14,25.05.2025,Tecnico U.,Delfin,25.05.2025 | Tecnico U. | Delfin | 1 | 2
Round 14,25.05.2025,Libertad,Macara,25.05.2025 | Libertad | Macara | 0 | 1
Round 14,25.05.2025,Orense,Aucas,25.05.2025 | Orense | Aucas | 2 | 1
Round 14,24.05.2025,U. Catolica,LDU Quito,24.05.2025 | U. Catolica | LDU Quito | 3 | 1
Round 14,24.05.2025,Manta,Vinotinto,24.05.2025 | Manta | Vinotinto | 2 | 2
