round,date,team_home,team_away,full_text
Round 5,25.08.2024,Banska Bystrica,Slovan Bratislava,25.08.2024 | Banska Bystrica | Slovan Bratislava | 0 | 2
Round 5,25.08.2024,Ruzomberok,Michalovce,25.08.2024 | Ruzomberok | Michalovce | 2 | 2
Round 5,24.08.2024,Zilina,Trencin,24.08.2024 | Zilina | Trencin | 4 | 1
Round 5,24.08.2024,Kosice,Komarno,24.08.2024 | Kosice | Komarno | 0 | 1
Round 5,24.08.2024,Skalica,Trnava,24.08.2024 | Skalica | Trnava | 1 | 2
Round 4,18.08.2024,Trnava,Zilina,18.08.2024 | Trnava | Zilina | 0 | 0
Round 4,17.08.2024,Trencin,Banska Bystrica,17.08.2024 | Trencin | Banska Bystrica | 2 | 2
Round 4,17.08.2024,Michalovce,Dun. Streda,17.08.2024 | Michalovce | Dun. Streda | 0 | 3
Round 4,17.08.2024,Podbrezova,Skalica,17.08.2024 | Podbrezova | Skalica | 7 | 1
Round 4,17.08.2024,Slovan Bratislava,Kosice,17.08.2024 | Slovan Bratislava | Kosice | 2 | 1
Round 3,11.08.2024,Banska Bystrica,Dun. Streda,11.08.2024 | Banska Bystrica | Dun. Streda | 1 | 0
Round 3,11.08.2024,Ruzomberok,Trencin,11.08.2024 | Ruzomberok | Trencin | 1 | 0
Round 3,10.08.2024,Kosice,Podbrezova,10.08.2024 | Kosice | Podbrezova | 3 | 0
Round 3,10.08.2024,Zilina,Michalovce,10.08.2024 | Zilina | Michalovce | 3 | 1
Round 2,04.08.2024,Dun. Streda,Komarno,04.08.2024 | Dun. Streda | Komarno | 2 | 0
Round 2,04.08.2024,Michalovce,Trnava,04.08.2024 | Michalovce | Trnava | 0 | 0
Round 2,03.08.2024,Slovan Bratislava,Podbrezova,03.08.2024 | Slovan Bratislava | Podbrezova | 1 | 0
Round 2,03.08.2024,Trencin,Kosice,03.08.2024 | Trencin | Kosice | 2 | 0
Round 2,03.08.2024,Banska Bystrica,Skalica,03.08.2024 | Banska Bystrica | Skalica | 1 | 1
Round 1,28.07.2024,Kosice,Dun. Streda,28.07.2024 | Kosice | Dun. Streda | 2 | 2
Round 1,28.07.2024,Ruzomberok,Banska Bystrica,28.07.2024 | Ruzomberok | Banska Bystrica | 1 | 1
Round 1,28.07.2024,Trnava,Trencin,28.07.2024 | Trnava | Trencin | 0 | 0
Round 1,27.07.2024,Komarno,Slovan Bratislava,27.07.2024 | Komarno | Slovan Bratislava | 1 | 4
Round 1,27.07.2024,Podbrezova,Zilina,27.07.2024 | Podbrezova | Zilina | 0 | 0
Round 1,27.07.2024,Skalica,Michalovce,27.07.2024 | Skalica | Michalovce | 0 | 0
