round,date,team_home,team_away,full_text
Round 2,23.08.2024,Zob Ahan,Havadar SC,23.08.2024 | Zob Ahan | Havadar SC | 0 | 0
Round 2,22.08.2024,Foolad,Mes Rafsanjan,22.08.2024 | Foolad | Mes Rafsanjan | 0 | 0
Round 2,22.08.2024,Tractor,Persepolis,22.08.2024 | Tractor | Persepolis | 1 | 1
Round 2,22.08.2024,Aluminium Arak,Nassaji Mazandaran,22.08.2024 | Aluminium Arak | Nassaji Mazandaran | 1 | 1
Round 2,22.08.2024,Gol Gohar,Esteghlal Khuzestan,22.08.2024 | Gol Gohar | Esteghlal Khuzestan | 2 | 0
Round 1,16.08.2024,Havadar SC,Kheybar Khorramabad,16.08.2024 | Havadar SC | Kheybar Khorramabad | 0 | 1
Round 1,16.08.2024,Nassaji Mazandaran,Foolad,16.08.2024 | Nassaji Mazandaran | Foolad | 0 | 1
Round 1,16.08.2024,Shams Azar Qazvin,Esteghlal F.C.,16.08.2024 | Shams Azar Qazvin | Esteghlal F.C. | 1 | 2
Round 1,16.08.2024,Mes Rafsanjan,Tractor,16.08.2024 | Mes Rafsanjan | Tractor | 0 | 2
Round 1,16.08.2024,Sepahan,Chadormalu,16.08.2024 | Sepahan | Chadormalu | 3 | 1
Round 1,15.08.2024,Esteghlal Khuzestan,Aluminium Arak,15.08.2024 | Esteghlal Khuzestan | Aluminium Arak | 0 | 0
Round 1,15.08.2024,Malavan,Gol Gohar,15.08.2024 | Malavan | Gol Gohar | 1 | 0
Round 1,15.08.2024,Persepolis,Zob Ahan,15.08.2024 | Persepolis | Zob Ahan | 1 | 1
