round,date,team_home,team_away,full_text
Round 14,10.11.2024,Grasshoppers,St. Gallen,10.11.2024 | Grasshoppers | St. Gallen | 1 | 2
Round 14,10.11.2024,Young Boys,Lugano,10.11.2024 | Young Boys | Lugano | 2 | 1
Round 14,10.11.2024,Sion,Luzern,10.11.2024 | Sion | Luzern | 4 | 2
Round 14,09.11.2024,Servette,Zurich,09.11.2024 | Servette | Zurich | 1 | 1
Round 14,09.11.2024,Winterthur,Lausanne,09.11.2024 | Winterthur | Lausanne | 1 | 0
Round 14,09.11.2024,Yverdon,Basel,09.11.2024 | Yverdon | Basel | 1 | 4
Round 13,03.11.2024,Lugano,Yverdon,03.11.2024 | Lugano | Yverdon | 2 | 0
Round 13,03.11.2024,Luzern,Grasshoppers,03.11.2024 | Luzern | Grasshoppers | 2 | 0
Round 13,03.11.2024,Lausanne,Servette,03.11.2024 | Lausanne | Servette | 1 | 0
Round 13,02.11.2024,St. Gallen,Sion,02.11.2024 | St. Gallen | Sion | 1 | 1
Round 13,02.11.2024,Basel,Winterthur,02.11.2024 | Basel | Winterthur | 5 | 0
Round 13,02.11.2024,Zurich,Young Boys,02.11.2024 | Zurich | Young Boys | 0 | 0
Round 12,31.10.2024,Grasshoppers,Lugano,31.10.2024 | Grasshoppers | Lugano | 1 | 1
Round 12,31.10.2024,Servette,Luzern,31.10.2024 | Servette | Luzern | 2 | 2
Round 12,30.10.2024,Sion,Zurich,30.10.2024 | Sion | Zurich | 0 | 2
Round 12,30.10.2024,St. Gallen,Winterthur,30.10.2024 | St. Gallen | Winterthur | 2 | 2
Round 12,30.10.2024,Young Boys,Basel,30.10.2024 | Young Boys | Basel | 3 | 2
Round 12,29.10.2024,Yverdon,Lausanne,29.10.2024 | Yverdon | Lausanne | 0 | 3
Round 11,27.10.2024,Lugano,Young Boys,27.10.2024 | Lugano | Young Boys | 2 | 0
Round 11,27.10.2024,Zurich,Servette,27.10.2024 | Zurich | Servette | 1 | 3
Round 11,27.10.2024,Sion,St. Gallen,27.10.2024 | Sion | St. Gallen | 2 | 2
Round 11,26.10.2024,Luzern,Yverdon,26.10.2024 | Luzern | Yverdon | 2 | 3
Round 11,26.10.2024,Lausanne,Grasshoppers,26.10.2024 | Lausanne | Grasshoppers | 3 | 0
Round 11,26.10.2024,Winterthur,Basel,26.10.2024 | Winterthur | Basel | 1 | 6
Round 10,20.10.2024,Basel,St. Gallen,20.10.2024 | Basel | St. Gallen | 2 | 1
Round 10,20.10.2024,Lausanne,Winterthur,20.10.2024 | Lausanne | Winterthur | 2 | 0
Round 10,20.10.2024,Yverdon,Lugano,20.10.2024 | Yverdon | Lugano | 2 | 0
Round 10,19.10.2024,Servette,Sion,19.10.2024 | Servette | Sion | 3 | 0
Round 10,19.10.2024,Grasshoppers,Zurich,19.10.2024 | Grasshoppers | Zurich | 1 | 2
Round 10,19.10.2024,Young Boys,Luzern,19.10.2024 | Young Boys | Luzern | 2 | 1
Round 9,06.10.2024,Basel,Young Boys,06.10.2024 | Basel | Young Boys | 1 | 0
Round 9,06.10.2024,St. Gallen,Servette,06.10.2024 | St. Gallen | Servette | 1 | 1
Round 9,06.10.2024,Zurich,Lugano,06.10.2024 | Zurich | Lugano | 1 | 1
Round 9,05.10.2024,Winterthur,Grasshoppers,05.10.2024 | Winterthur | Grasshoppers | 1 | 0
Round 9,05.10.2024,Luzern,Lausanne,05.10.2024 | Luzern | Lausanne | 2 | 2
Round 9,05.10.2024,Sion,Yverdon,05.10.2024 | Sion | Yverdon | 1 | 1
Round 8,29.09.2024,Lugano,Winterthur,29.09.2024 | Lugano | Winterthur | 2 | 1
Round 8,29.09.2024,Luzern,Basel,29.09.2024 | Luzern | Basel | 1 | 0
Round 8,29.09.2024,Zurich,Sion,29.09.2024 | Zurich | Sion | 1 | 0
Round 8,28.09.2024,Young Boys,Grasshoppers,28.09.2024 | Young Boys | Grasshoppers | 0 | 1
Round 8,28.09.2024,Servette,Lausanne,28.09.2024 | Servette | Lausanne | 1 | 0
Round 8,28.09.2024,Yverdon,St. Gallen,28.09.2024 | Yverdon | St. Gallen | 1 | 0
Round 5,24.09.2024,St. Gallen,Zurich,24.09.2024 | St. Gallen | Zurich | 4 | 1
Round 7,22.09.2024,Sion,Lugano,22.09.2024 | Sion | Lugano | 0 | 0
Round 7,22.09.2024,Winterthur,Young Boys,22.09.2024 | Winterthur | Young Boys | 1 | 4
Round 7,22.09.2024,Lausanne,Yverdon,22.09.2024 | Lausanne | Yverdon | 3 | 1
Round 7,21.09.2024,Basel,Zurich,21.09.2024 | Basel | Zurich | 0 | 2
Round 7,21.09.2024,Grasshoppers,Servette,21.09.2024 | Grasshoppers | Servette | 2 | 2
Round 7,21.09.2024,St. Gallen,Luzern,21.09.2024 | St. Gallen | Luzern | 2 | 3
Round 5,18.09.2024,Lausanne,Lugano,18.09.2024 | Lausanne | Lugano | 1 | 2
Round 6,01.09.2024,Lugano,St. Gallen,01.09.2024 | Lugano | St. Gallen | 1 | 1
