round,date,team_home,team_away,full_text
Round 11,03.05.2025,Daegu,Jeju SK,03.05.2025 | Daegu | Jeju SK | 3 | 1
Round 11,03.05.2025,Daejeon,Anyang,03.05.2025 | Daejeon | Anyang | 2 | 1
Round 11,02.05.2025,Pohang,Gimcheon Sangmu,02.05.2025 | Pohang | Gimcheon Sangmu | 1 | 2
Round 11,02.05.2025,Ulsan HD,Gwangju FC,02.05.2025 | Ulsan HD | Gwangju FC | 3 | 0
Round 10,27.04.2025,Daejeon,Gangwon,27.04.2025 | Daejeon | Gangwon | 1 | 0
Round 10,27.04.2025,Gimcheon Sangmu,Ulsan HD,27.04.2025 | Gimcheon Sangmu | Ulsan HD | 2 | 0
Round 10,27.04.2025,Pohang,Seoul,27.04.2025 | Pohang | Seoul | 1 | 0
Round 10,26.04.2025,Anyang,Jeju SK,26.04.2025 | Anyang | Jeju SK | 2 | 1
Round 10,26.04.2025,Suwon FC,Jeonbuk,26.04.2025 | Suwon FC | Jeonbuk | 1 | 2
Round 19,23.04.2025,Anyang,Ulsan HD,23.04.2025 | Anyang | Ulsan HD | 0 | 1
Round 9,20.04.2025,Jeju SK,Pohang,20.04.2025 | Jeju SK | Pohang | 2 | 0
Round 9,20.04.2025,Jeonbuk,Daegu,20.04.2025 | Jeonbuk | Daegu | 3 | 1
Round 9,19.04.2025,Seoul,Gwangju FC,19.04.2025 | Seoul | Gwangju FC | 1 | 2
Round 9,19.04.2025,Anyang,Suwon FC,19.04.2025 | Anyang | Suwon FC | 3 | 1
Round 9,19.04.2025,Gimcheon Sangmu,Daejeon,19.04.2025 | Gimcheon Sangmu | Daejeon | 0 | 2
Round 9,19.04.2025,Ulsan HD,Gangwon,19.04.2025 | Ulsan HD | Gangwon | 1 | 2
Round 8,13.04.2025,Daegu,Ulsan HD,13.04.2025 | Daegu | Ulsan HD | 0 | 1
Round 8,13.04.2025,Jeonbuk,Jeju SK,13.04.2025 | Jeonbuk | Jeju SK | 1 | 1
Round 8,13.04.2025,Gangwon,Gwangju FC,13.04.2025 | Gangwon | Gwangju FC | 1 | 0
Round 8,12.04.2025,Pohang,Anyang,12.04.2025 | Pohang | Anyang | 2 | 1
Round 8,12.04.2025,Seoul,Daejeon,12.04.2025 | Seoul | Daejeon | 2 | 2
Round 8,12.04.2025,Suwon FC,Gimcheon Sangmu,12.04.2025 | Suwon FC | Gimcheon Sangmu | 3 | 2
Round 10,09.04.2025,Gwangju FC,Daegu,09.04.2025 | Gwangju FC | Daegu | 2 | 1
Round 7,06.04.2025,Anyang,Gangwon,06.04.2025 | Anyang | Gangwon | 2 | 0
Round 7,06.04.2025,Gwangju FC,Jeju SK,06.04.2025 | Gwangju FC | Jeju SK | 1 | 0
