round,date,team_home,team_away,full_text
13,07.12.2024,Omonia,APOEL,07.12.2024 | Omonia | APOEL | 2 | 2
13,06.12.2024,AEK Larnaca,Omonia Aradippou,06.12.2024 | AEK Larnaca | Omonia Aradippou | 1 | 0
13,06.12.2024,Aris,Paralimni,06.12.2024 | Aris | Paralimni | 2 | 1
12,02.12.2024,APOEL,Aris,02.12.2024 | APOEL | Aris | 1 | 2
12,02.12.2024,Pafos,Omonia,02.12.2024 | Pafos | Omonia | 0 | 1
12,01.12.2024,Omonia 29th May,AEK Larnaca,01.12.2024 | Omonia 29th May | AEK Larnaca | 1 | 5
12,01.12.2024,Omonia Aradippou,Nea Salamis,01.12.2024 | Omonia Aradippou | Nea Salamis | 1 | 0
12,30.11.2024,Apollon,Achnas,30.11.2024 | Apollon | Achnas | 2 | 2
12,30.11.2024,Karmiotissa,Anorthosis,30.11.2024 | Karmiotissa | Anorthosis | 1 | 1
12,30.11.2024,Paralimni,AEL Limassol,30.11.2024 | Paralimni | AEL Limassol | 0 | 0
11,25.11.2024,AEK Larnaca,Karmiotissa,25.11.2024 | AEK Larnaca | Karmiotissa | 2 | 0
11,24.11.2024,AEL Limassol,Aris,24.11.2024 | AEL Limassol | Aris | 0 | 3
11,24.11.2024,Anorthosis,Paralimni,24.11.2024 | Anorthosis | Paralimni | 3 | 2
11,24.11.2024,Achnas,Omonia Aradippou,24.11.2024 | Achnas | Omonia Aradippou | 0 | 0
11,23.11.2024,Omonia,Apollon,23.11.2024 | Omonia | Apollon | 3 | 1
11,23.11.2024,Nea Salamis,Omonia 29th May,23.11.2024 | Nea Salamis | Omonia 29th May | 0 | 1
11,23.11.2024,Pafos,APOEL,23.11.2024 | Pafos | APOEL | 2 | 1
10,10.11.2024,APOEL,AEL Limassol,10.11.2024 | APOEL | AEL Limassol | 4 | 0
10,10.11.2024,Apollon,Pafos,10.11.2024 | Apollon | Pafos | 0 | 1
10,10.11.2024,Omonia Aradippou,Omonia,10.11.2024 | Omonia Aradippou | Omonia | 3 | 5
10,09.11.2024,Aris,Anorthosis,09.11.2024 | Aris | Anorthosis | 3 | 0
10,09.11.2024,Karmiotissa,Nea Salamis,09.11.2024 | Karmiotissa | Nea Salamis | 2 | 2
10,09.11.2024,Paralimni,AEK Larnaca,09.11.2024 | Paralimni | AEK Larnaca | 0 | 0
10,08.11.2024,Omonia 29th May,Achnas,08.11.2024 | Omonia 29th May | Achnas | 1 | 2
9,04.11.2024,Anorthosis,AEL Limassol,04.11.2024 | Anorthosis | AEL Limassol | 1 | 0
9,03.11.2024,AEK Larnaca,Aris,03.11.2024 | AEK Larnaca | Aris | 2 | 0
9,03.11.2024,Achnas,Karmiotissa,03.11.2024 | Achnas | Karmiotissa | 3 | 2
9,03.11.2024,Pafos,Omonia Aradippou,03.11.2024 | Pafos | Omonia Aradippou | 4 | 0
9,02.11.2024,Omonia,Omonia 29th May,02.11.2024 | Omonia | Omonia 29th May | 1 | 1
9,02.11.2024,Apollon,APOEL,02.11.2024 | Apollon | APOEL | 0 | 0
9,01.11.2024,Nea Salamis,Paralimni,01.11.2024 | Nea Salamis | Paralimni | 1 | 0
8,28.10.2024,APOEL,Anorthosis,28.10.2024 | APOEL | Anorthosis | 2 | 0
8,28.10.2024,Karmiotissa,Omonia,28.10.2024 | Karmiotissa | Omonia | 2 | 6
8,28.10.2024,Omonia 29th May,Pafos,28.10.2024 | Omonia 29th May | Pafos | 1 | 2
8,27.10.2024,AEL Limassol,AEK Larnaca,27.10.2024 | AEL Limassol | AEK Larnaca | 1 | 1
8,27.10.2024,Omonia Aradippou,Apollon,27.10.2024 | Omonia Aradippou | Apollon | 0 | 1
8,26.10.2024,Aris,Nea Salamis,26.10.2024 | Aris | Nea Salamis | 2 | 1
8,26.10.2024,Paralimni,Achnas,26.10.2024 | Paralimni | Achnas | 1 | 1
7,21.10.2024,Nea Salamis,AEL Limassol,21.10.2024 | Nea Salamis | AEL Limassol | 0 | 2
7,20.10.2024,AEK Larnaca,Anorthosis,20.10.2024 | AEK Larnaca | Anorthosis | 1 | 0
7,20.10.2024,Apollon,Omonia 29th May,20.10.2024 | Apollon | Omonia 29th May | 2 | 0
7,20.10.2024,Achnas,Aris,20.10.2024 | Achnas | Aris | 1 | 2
7,19.10.2024,Pafos,Karmiotissa,19.10.2024 | Pafos | Karmiotissa | 4 | 0
7,19.10.2024,Omonia,Paralimni,19.10.2024 | Omonia | Paralimni | 0 | 1
7,19.10.2024,Omonia Aradippou,APOEL,19.10.2024 | Omonia Aradippou | APOEL | 0 | 5
6,06.10.2024,APOEL,AEK Larnaca,06.10.2024 | APOEL | AEK Larnaca | 0 | 1
6,06.10.2024,Aris,Omonia,06.10.2024 | Aris | Omonia | 2 | 0
