round,date,team_home,team_away,full_text
7,2024-12-31,Ceramica Cleopatra,Al Masry,31.12.2024 | Ceramica Cleopatra | Al Masry | 1 | 1
7,2024-12-30,Pharco,Smouha,30.12.2024 | Pharco | Smouha | 2 | 1
7,2024-12-30,ZED,Petrojet,30.12.2024 | ZED | Petrojet | 1 | 1
7,2024-12-30,El Gouna,Pyramids,30.12.2024 | El Gouna | Pyramids | 0 | 1
7,2024-12-30,Enppi,Al Ahly,30.12.2024 | Enppi | Al Ahly | 0 | 0
7,2024-12-29,Zamalek,Al Ittihad,29.12.2024 | Zamalek | Al Ittihad | 2 | 0
7,2024-12-29,Haras El Hodood,El Gaish,29.12.2024 | Haras El Hodood | El Gaish | 3 | 0
6,2024-12-26,Al Masry,Al Ahly,26.12.2024 | Al Masry | Al Ahly | 0 | 2
6,2024-12-26,Petrojet,El Gouna,26.12.2024 | Petrojet | El Gouna | 1 | 0
6,2024-12-26,National Bank Egypt,Ceramica Cleopatra,26.12.2024 | National Bank Egypt | Ceramica Cleopatra | 1 | 2
6,2024-12-26,Smouha,Ghazl El Mahallah,26.12.2024 | Smouha | Ghazl El Mahallah | 2 | 4
6,2024-12-25,Pyramids,Pharco,25.12.2024 | Pyramids | Pharco | 3 | 0
6,2024-12-25,Al Ittihad,Modern Sport,25.12.2024 | Al Ittihad | Modern Sport | 0 | 0
6,2024-12-25,El Ismaily,Haras El Hodood,25.12.2024 | El Ismaily | Haras El Hodood | 2 | 2
6,2024-12-24,El Gaish,Zamalek,24.12.2024 | El Gaish | Zamalek | 2 | 2
6,2024-12-24,ZED,Enppi,24.12.2024 | ZED | Enppi | 0 | 0
5,2024-12-21,El Ismaily,Pyramids,21.12.2024 | El Ismaily | Pyramids | 1 | 1
5,2024-12-21,Ghazl El Mahallah,Al Ittihad,21.12.2024 | Ghazl El Mahallah | Al Ittihad | 0 | 0
5,2024-12-20,Pharco,ZED,20.12.2024 | Pharco | ZED | 1 | 2
5,2024-12-20,El Gouna,Enppi,20.12.2024 | El Gouna | Enppi | 1 | 0
5,2024-12-20,Modern Sport,National Bank Egypt,20.12.2024 | Modern Sport | National Bank Egypt | 0 | 1
5,2024-12-19,Zamalek,Ceramica Cleopatra,19.12.2024 | Zamalek | Ceramica Cleopatra | 1 | 1
5,2024-12-19,El Gaish,Petrojet,19.12.2024 | El Gaish | Petrojet | 0 | 1
5,2024-12-19,Haras El Hodood,Al Masry,19.12.2024 | Haras El Hodood | Al Masry | 0 | 0
4,2024-12-02,Ghazl El Mahallah,Zamalek,02.12.2024 | Ghazl El Mahallah | Zamalek | 0 | 4
4,2024-12-02,Al Masry,Pyramids,02.12.2024 | Al Masry | Pyramids | 1 | 0
4,2024-12-02,Petrojet,Pharco,02.12.2024 | Petrojet | Pharco | 1 | 2
4,2024-12-01,Enppi,El Ismaily,01.12.2024 | Enppi | El Ismaily | 1 | 0
4,2024-12-01,Smouha,El Gouna,01.12.2024 | Smouha | El Gouna | 0 | 0
4,2024-12-01,National Bank Egypt,Al Ahly,01.12.2024 | National Bank Egypt | Al Ahly | 0 | 0
4,2024-11-30,Al Ittihad,El Gaish,30.11.2024 | Al Ittihad | El Gaish | 0 | 1
4,2024-11-30,Ceramica Cleopatra,Modern Sport,30.11.2024 | Ceramica Cleopatra | Modern Sport | 4 | 1
4,2024-11-30,ZED,Haras El Hodood,30.11.2024 | ZED | Haras El Hodood | 2 | 0
3,2024-11-24,Haras El Hodood,Ceramica Cleopatra,24.11.2024 | Haras El Hodood | Ceramica Cleopatra | 0 | 0
3,2024-11-24,Modern Sport,ZED,24.11.2024 | Modern Sport | ZED | 0 | 0
3,2024-11-24,El Ismaily,Petrojet,24.11.2024 | El Ismaily | Petrojet | 1 | 0
3,2024-11-23,Zamalek,Al Masry,23.11.2024 | Zamalek | Al Masry | 0 | 1
3,2024-11-23,El Gaish,Smouha,23.11.2024 | El Gaish | Smouha | 0 | 0
3,2024-11-23,El Gouna,Ghazl El Mahallah,23.11.2024 | El Gouna | Ghazl El Mahallah | 0 | 1
3,2024-11-22,Al Ahly,Al Ittihad,22.11.2024 | Al Ahly | Al Ittihad | 1 | 1
3,2024-11-22,Pharco,Enppi,22.11.2024 | Pharco | Enppi | 4 | 3
3,2024-11-22,Pyramids,National Bank Egypt,22.11.2024 | Pyramids | National Bank Egypt | 3 | 1
2,2024-11-09,Ceramica Cleopatra,El Ismaily,09.11.2024 | Ceramica Cleopatra | El Ismaily | 1 | 0
2,2024-11-09,Al Masry,El Gouna,09.11.2024 | Al Masry | El Gouna | 0 | 0
2,2024-11-09,National Bank Egypt,Pharco,09.11.2024 | National Bank Egypt | Pharco | 0 | 0
2,2024-11-08,Enppi,Pyramids,08.11.2024 | Enppi | Pyramids | 1 | 2
2,2024-11-08,Petrojet,Modern Sport,08.11.2024 | Petrojet | Modern Sport | 1 | 1
2,2024-11-08,Smouha,Zamalek,08.11.2024 | Smouha | Zamalek | 0 | 2
2,2024-11-07,ZED,Al Ahly,07.11.2024 | ZED | Al Ahly | 0 | 1
2,2024-11-07,Al Ittihad,Haras El Hodood,07.11.2024 | Al Ittihad | Haras El Hodood | 1 | 0
2,2024-11-07,Ghazl El Mahallah,El Gaish,07.11.2024 | Ghazl El Mahallah | El Gaish | 2 | 3
1,2024-11-02,Al Ahly,Ceramica Cleopatra,02.11.2024 | Al Ahly | Ceramica Cleopatra | 5 | 2
1,2024-11-02,El Ismaily,Ghazl El Mahallah,02.11.2024 | El Ismaily | Ghazl El Mahallah | 0 | 0
1,2024-11-01,Zamalek,National Bank Egypt,01.11.2024 | Zamalek | National Bank Egypt | 3 | 2
1,2024-11-01,Pharco,Al Ittihad,01.11.2024 | Pharco | Al Ittihad | 0 | 1
1,2024-11-01,Pyramids,Petrojet,01.11.2024 | Pyramids | Petrojet | 1 | 1
1,2024-10-31,Modern Sport,Enppi,31.10.2024 | Modern Sport | Enppi | 0 | 0
1,2024-10-31,El Gouna,ZED,31.10.2024 | El Gouna | ZED | 0 | 0
1,2024-10-30,El Gaish,Al Masry,30.10.2024 | El Gaish | Al Masry | 0 | 2
1,2024-10-30,Haras El Hodood,Smouha,30.10.2024 | Haras El Hodood | Smouha | 1 | 3
