round,date,team_home,team_away,full_text
16,2025-06-16,Delfin,Mushuc Runa,16.06.2025 | Delfin | Mushuc Runa | 3 | 1
16,2025-06-15,Dep. Cuenca,EL Nacional,15.06.2025 | Dep. Cuenca | EL Nacional | 4 | 1
16,2025-06-15,Tecnico U.,Aucas,15.06.2025 | Tecnico U. | Aucas | 1 | 1
16,2025-06-15,Vinotinto,LDU Quito,15.06.2025 | Vinotinto | LDU Quito | 1 | 2
16,2025-06-14,Barcelona SC,Manta,14.06.2025 | Barcelona SC | Manta | 1 | 2
16,2025-06-14,Ind. del Valle,Libertad,14.06.2025 | Ind. del Valle | Libertad | 1 | 1
15,2025-06-03,Vinotinto,Libertad,03.06.2025 | Vinotinto | Libertad | 1 | 0
15,2025-06-02,Aucas,Barcelona SC,02.06.2025 | Aucas | Barcelona SC | 2 | 0
15,2025-06-01,Dep. Cuenca,U. Catolica,01.06.2025 | Dep. Cuenca | U. Catolica | 3 | 1
15,2025-06-01,Mushuc Runa,EL Nacional,01.06.2025 | Mushuc Runa | EL Nacional | 2 | 3
15,2025-06-01,Emelec,Orense,01.06.2025 | Emelec | Orense | 1 | 0
15,2025-05-31,Delfin,Ind. del Valle,31.05.2025 | Delfin | Ind. del Valle | 1 | 1
15,2025-05-31,LDU Quito,Tecnico U.,31.05.2025 | LDU Quito | Tecnico U. | 3 | 2
15,2025-05-31,Macara,Manta,31.05.2025 | Macara | Manta | 2 | 2
14,2025-05-26,EL Nacional,Emelec,26.05.2025 | EL Nacional | Emelec | 2 | 2 | 0
14,2025-05-25,Tecnico U.,Delfin,25.05.2025 | Tecnico U. | Delfin | 1 | 2
14,2025-05-25,Libertad,Macara,25.05.2025 | Libertad | Macara | 0 | 1
14,2025-05-25,Orense,Aucas,25.05.2025 | Orense | Aucas | 2 | 1
14,2025-05-24,U. Catolica,LDU Quito,24.05.2025 | U. Catolica | LDU Quito | 3 | 1
14,2025-05-24,Manta,Vinotinto,24.05.2025 | Manta | Vinotinto | 2 | 2
14,2025-05-24,Barcelona SC,Dep. Cuenca,24.05.2025 | Barcelona SC | Dep. Cuenca | 0 | 0
14,2025-05-23,Ind. del Valle,Mushuc Runa,23.05.2025 | Ind. del Valle | Mushuc Runa | 2 | 1
13,2025-05-20,LDU Quito,Libertad,20.05.2025 | LDU Quito | Libertad | 1 | 1
13,2025-05-19,Barcelona SC,Emelec,19.05.2025 | Barcelona SC | Emelec | 2 | 0
13,2025-05-18,Delfin,U. Catolica,18.05.2025 | Delfin | U. Catolica | 1 | 0
13,2025-05-18,Vinotinto,Ind. del Valle,18.05.2025 | Vinotinto | Ind. del Valle | 1 | 3
13,2025-05-18,Macara,EL Nacional,18.05.2025 | Macara | EL Nacional | 1 | 1
13,2025-05-17,Mushuc Runa,Orense,17.05.2025 | Mushuc Runa | Orense | 2 | 5
13,2025-05-17,Aucas,Manta,17.05.2025 | Aucas | Manta | 1 | 1
13,2025-05-17,Dep. Cuenca,Tecnico U.,17.05.2025 | Dep. Cuenca | Tecnico U. | 2 | 0
12,2025-05-13,EL Nacional,Vinotinto,13.05.2025 | EL Nacional | Vinotinto | 2 | 1
12,2025-05-12,Emelec,Aucas,12.05.2025 | Emelec | Aucas | 0 | 1
12,2025-05-11,U. Catolica,Barcelona SC,11.05.2025 | U. Catolica | Barcelona SC | 2 | 2
12,2025-05-11,Tecnico U.,Ind. del Valle,11.05.2025 | Tecnico U. | Ind. del Valle | 1 | 2
12,2025-05-11,Libertad,Delfin,11.05.2025 | Libertad | Delfin | 0 | 1
12,2025-05-10,Macara,LDU Quito,10.05.2025 | Macara | LDU Quito | 0 | 1
12,2025-05-10,Manta,Mushuc Runa,10.05.2025 | Manta | Mushuc Runa | 2 | 1
12,2025-05-10,Orense,Dep. Cuenca,10.05.2025 | Orense | Dep. Cuenca | 1 | 0
11,2025-05-06,Aucas,Libertad,06.05.2025 | Aucas | Libertad | 2 | 0
11,2025-05-05,Ind. del Valle,Emelec,05.05.2025 | Ind. del Valle | Emelec | 1 | 2
11,2025-05-04,Barcelona SC,Vinotinto,04.05.2025 | Barcelona SC | Vinotinto | 2 | 1
11,2025-05-04,Delfin,Orense,04.05.2025 | Delfin | Orense | 0 | 0
11,2025-05-04,Mushuc Runa,Macara,04.05.2025 | Mushuc Runa | Macara | 4 | 3
11,2025-05-03,Tecnico U.,U. Catolica,03.05.2025 | Tecnico U. | U. Catolica | 1 | 1
11,2025-05-03,LDU Quito,EL Nacional,03.05.2025 | LDU Quito | EL Nacional | 2 | 2
11,2025-05-03,Dep. Cuenca,Manta,03.05.2025 | Dep. Cuenca | Manta | 2 | 0
10,2025-04-29,Libertad,U. Catolica,29.04.2025 | Libertad | U. Catolica | 3 | 1
10,2025-04-28,Emelec,Tecnico U.,28.04.2025 | Emelec | Tecnico U. | 0 | 1
10,2025-04-27,Orense,Ind. del Valle,27.04.2025 | Orense | Ind. del Valle | 1 | 2
10,2025-04-27,Aucas,Mushuc Runa,27.04.2025 | Aucas | Mushuc Runa | 2 | 0
10,2025-04-27,Macara,Barcelona SC,27.04.2025 | Macara | Barcelona SC | 0 | 1
10,2025-04-26,Manta,LDU Quito,26.04.2025 | Manta | LDU Quito | 1 | 1
10,2025-04-26,Vinotinto,Dep. Cuenca,26.04.2025 | Vinotinto | Dep. Cuenca | 0 | 1
10,2025-04-26,EL Nacional,Delfin,26.04.2025 | EL Nacional | Delfin | 3 | 2
9,2025-04-21,Delfin,Macara,21.04.2025 | Delfin | Macara | 0 | 0
9,2025-04-20,U. Catolica,Orense,20.04.2025 | U. Catolica | Orense | 2 | 0
9,2025-04-20,Tecnico U.,Vinotinto,20.04.2025 | Tecnico U. | Vinotinto | 1 | 3
9,2025-04-20,Ind. del Valle,Manta,20.04.2025 | Ind. del Valle | Manta | 2 | 0
9,2025-04-19,Dep. Cuenca,Emelec,19.04.2025 | Dep. Cuenca | Emelec | 2 | 0 | 1
9,2025-04-19,Libertad,Mushuc Runa,19.04.2025 | Libertad | Mushuc Runa | 2 | 1
9,2025-04-19,Barcelona SC,EL Nacional,19.04.2025 | Barcelona SC | EL Nacional | 1 | 0
9,2025-04-18,LDU Quito,Aucas,18.04.2025 | LDU Quito | Aucas | 3 | 1
8,2025-04-16,Aucas,U. Catolica,16.04.2025 | Aucas | U. Catolica | 2 | 1
8,2025-04-15,Orense,Barcelona SC,15.04.2025 | Orense | Barcelona SC | 3 | 1
8,2025-04-14,EL Nacional,Ind. del Valle,14.04.2025 | EL Nacional | Ind. del Valle | 1 | 3
8,2025-04-14,Mushuc Runa,LDU Quito,14.04.2025 | Mushuc Runa | LDU Quito | 1 | 0
8,2025-04-12,Emelec,Libertad,12.04.2025 | Emelec | Libertad | 1 | 1
8,2025-04-11,Manta,Tecnico U.,11.04.2025 | Manta | Tecnico U. | 2 | 1
8,2025-04-10,Macara,Dep. Cuenca,10.04.2025 | Macara | Dep. Cuenca | 0 | 1
8,2025-04-10,Vinotinto,Delfin,10.04.2025 | Vinotinto | Delfin | 5 | 0
7,2025-04-07,Emelec,Manta,07.04.2025 | Emelec | Manta | 1 | 1
7,2025-04-06,U. Catolica,Macara,06.04.2025 | U. Catolica | Macara | 1 | 0
7,2025-04-06,Tecnico U.,Mushuc Runa,06.04.2025 | Tecnico U. | Mushuc Runa | 1 | 1
7,2025-04-06,Ind. del Valle,Dep. Cuenca,06.04.2025 | Ind. del Valle | Dep. Cuenca | 4 | 0
7,2025-04-05,Orense,Vinotinto,05.04.2025 | Orense | Vinotinto | 0 | 0
7,2025-04-05,Delfin,Aucas,05.04.2025 | Delfin | Aucas | 1 | 1
7,2025-04-05,Libertad,EL Nacional,05.04.2025 | Libertad | EL Nacional | 1 | 3
6,2025-03-31,EL Nacional,Orense,31.03.2025 | EL Nacional | Orense | 0 | 1
6,2025-03-30,Manta,Libertad,30.03.2025 | Manta | Libertad | 1 | 1
6,2025-03-30,Macara,Tecnico U.,30.03.2025 | Macara | Tecnico U. | 0 | 1
6,2025-03-30,Mushuc Runa,Emelec,30.03.2025 | Mushuc Runa | Emelec | 1 | 1
6,2025-03-29,Dep. Cuenca,LDU Quito,29.03.2025 | Dep. Cuenca | LDU Quito | 1 | 2
6,2025-03-29,Vinotinto,U. Catolica,29.03.2025 | Vinotinto | U. Catolica | 3 | 2
6,2025-03-29,Barcelona SC,Delfin,29.03.2025 | Barcelona SC | Delfin | 2 | 0
6,2025-03-28,Aucas,Ind. del Valle,28.03.2025 | Aucas | Ind. del Valle | 1 | 2
5,2025-03-18,Tecnico U.,Barcelona SC,18.03.2025 | Tecnico U. | Barcelona SC | 0 | 1
5,2025-03-17,Emelec,LDU Quito,17.03.2025 | Emelec | LDU Quito | 1 | 0
5,2025-03-16,EL Nacional,Aucas,16.03.2025 | EL Nacional | Aucas | 0 | 1
5,2025-03-16,Ind. del Valle,Macara,16.03.2025 | Ind. del Valle | Macara | 1 | 1
5,2025-03-16,Delfin,Dep. Cuenca,16.03.2025 | Delfin | Dep. Cuenca | 0 | 0
5,2025-03-15,U. Catolica,Manta,15.03.2025 | U. Catolica | Manta | 3 | 0
5,2025-03-15,Libertad,Orense,15.03.2025 | Libertad | Orense | 4 | 1
5,2025-03-15,Mushuc Runa,Vinotinto,15.03.2025 | Mushuc Runa | Vinotinto | 1 | 2
4,2025-03-11,Orense,Tecnico U.,11.03.2025 | Orense | Tecnico U. | 2 | 1
4,2025-03-10,Vinotinto,Emelec,10.03.2025 | Vinotinto | Emelec | 2 | 1
4,2025-03-09,Macara,Aucas,09.03.2025 | Macara | Aucas | 1 | 1
4,2025-03-09,U. Catolica,Mushuc Runa,09.03.2025 | U. Catolica | Mushuc Runa | 1 | 1
4,2025-03-09,Barcelona SC,Ind. del Valle,09.03.2025 | Barcelona SC | Ind. del Valle | 0 | 4
4,2025-03-08,Manta,EL Nacional,08.03.2025 | Manta | EL Nacional | 4 | 3
4,2025-03-08,LDU Quito,Delfin,08.03.2025 | LDU Quito | Delfin | 3 | 0
4,2025-03-08,Dep. Cuenca,Libertad,08.03.2025 | Dep. Cuenca | Libertad | 0 | 1
3,2025-03-04,Manta,Delfin,04.03.2025 | Manta | Delfin | 2 | 2
