round,date,team_home,team_away,full_text
12,2025-09-21,U. Magdalena,Atl. Nacional,21.09.2025 | U. Magdalena | Atl. Nacional | 1 | 2
12,2025-09-21,Millonarios,Fortaleza,21.09.2025 | Millonarios | Fortaleza | 3 | 2
12,2025-09-21,Inter Bogotá,Dep. Cali,21.09.2025 | Inter Bogotá | 2 | Dep. Cali | 0 | 4
12,2025-09-21,Dep. Pasto,Santa Fe,21.09.2025 | Dep. Pasto | Santa Fe | 1 | 1
12,2025-09-20,Llaneros,Aguilas,20.09.2025 | Llaneros | Aguilas | 0 | 1
12,2025-09-20,Envigado,Alianza,20.09.2025 | Envigado | Alianza | 0 | 0
12,2025-09-20,America De Cali,Once Caldas,20.09.2025 | America De Cali | Once Caldas | 2 | 1
12,2025-09-20,Bucaramanga,Deportes Tolima,20.09.2025 | Bucaramanga | Deportes Tolima | 2 | 0
2,2025-09-17,America De Cali,Bucaramanga,17.09.2025 | America De Cali | Bucaramanga | 0 | 0
11,2025-09-15,Deportes Tolima,Chico,15.09.2025 | Deportes Tolima | Chico | 4 | 0
11,2025-09-15,Pereira,Llaneros,15.09.2025 | Pereira | Llaneros | 0 | 0
11,2025-09-14,Dep. Cali,Dep. Pasto,14.09.2025 | Dep. Cali | Dep. Pasto | 2 | 1
11,2025-09-14,Santa Fe,U. Magdalena,14.09.2025 | Santa Fe | U. Magdalena | 2 | 0
11,2025-09-14,Atl. Nacional,Bucaramanga,14.09.2025 | Awrd | Atl. Nacional | Bucaramanga | 0 | 3
11,2025-09-14,Once Caldas,Envigado,14.09.2025 | Once Caldas | Envigado | 1 | 0
11,2025-09-13,Alianza,Millonarios,13.09.2025 | Alianza | Millonarios | 3 | 0
11,2025-09-13,Fortaleza,America De Cali,13.09.2025 | Fortaleza | America De Cali | 1 | 0
11,2025-09-13,Junior,Inter Bogotá,13.09.2025 | Junior | Inter Bogotá | 1 | 1
2,2025-09-11,Millonarios,Dep. Pasto,11.09.2025 | Millonarios | Dep. Pasto | 1 | 0
3,2025-09-10,Bucaramanga,Once Caldas,10.09.2025 | Bucaramanga | Once Caldas | 0 | 0
10,2025-09-08,Fortaleza,Inter Bogotá,08.09.2025 | Fortaleza | Inter Bogotá | 1 | 0
10,2025-09-08,Ind. Medellin,Atl. Nacional,08.09.2025 | Ind. Medellin | Atl. Nacional | 3 | 3
10,2025-09-07,America De Cali,Dep. Cali,07.09.2025 | America De Cali | Dep. Cali | 0 | 0
10,2025-09-07,Envigado,Aguilas,07.09.2025 | Envigado | Aguilas | 1 | 1
10,2025-09-07,Millonarios,Santa Fe,07.09.2025 | Millonarios | Santa Fe | 0 | 0
10,2025-09-07,U. Magdalena,Junior,07.09.2025 | U. Magdalena | Junior | 3 | 1
10,2025-09-06,Llaneros,Deportes Tolima,06.09.2025 | Llaneros | Deportes Tolima | 1 | 0
10,2025-09-06,Bucaramanga,Alianza,06.09.2025 | Bucaramanga | Alianza | 3 | 1
10,2025-09-06,Once Caldas,Pereira,06.09.2025 | Once Caldas | Pereira | 1 | 0
10,2025-09-06,Dep. Pasto,Chico,06.09.2025 | Dep. Pasto | Chico | 2 | 0
9,2025-09-02,Santa Fe,Once Caldas,02.09.2025 | Santa Fe | Once Caldas | 1 | 2
9,2025-09-01,Deportes Tolima,Fortaleza,01.09.2025 | Deportes Tolima | Fortaleza | 1 | 1
