round,date,team_home,team_away,full_text
8,29.09.2024,Osijek,Varazdin,29.09.2024 | Osijek | Varazdin | 2 | 1
8,28.09.2024,Din. Zagreb,Lok. Zagreb,28.09.2024 | Din. Zagreb | Lok. Zagreb | 5 | 1
8,27.09.2024,Sibenik,Istra 1961,27.09.2024 | Sibenik | Istra 1961 | 0 | 0
7,22.09.2024,Rijeka,Sibenik,22.09.2024 | Rijeka | Sibenik | 3 | 0
7,22.09.2024,Lok. Zagreb,Osijek,22.09.2024 | Lok. Zagreb | Osijek | 0 | 1
7,21.09.2024,Hajduk Split,Gorica,21.09.2024 | Hajduk Split | Gorica | 4 | 1
7,21.09.2024,Slaven Belupo,Din. Zagreb,21.09.2024 | Slaven Belupo | Din. Zagreb | 4 | 1
7,20.09.2024,Varazdin,Istra 1961,20.09.2024 | Varazdin | Istra 1961 | 1 | 0
6,15.09.2024,Sibenik,Varazdin,15.09.2024 | Sibenik | Varazdin | 0 | 0
6,15.09.2024,Osijek,Slaven Belupo,15.09.2024 | Osijek | Slaven Belupo | 1 | 0
6,14.09.2024,Gorica,Rijeka,14.09.2024 | Gorica | Rijeka | 0 | 1
6,14.09.2024,Istra 1961,Lok. Zagreb,14.09.2024 | Istra 1961 | Lok. Zagreb | 0 | 2
6,13.09.2024,Din. Zagreb,Hajduk Split,13.09.2024 | Din. Zagreb | Hajduk Split | 0 | 1
5,01.09.2024,Rijeka,Din. Zagreb,01.09.2024 | Rijeka | Din. Zagreb | 1 | 1
5,01.09.2024,Lok. Zagreb,Varazdin,01.09.2024 | Lok. Zagreb | Varazdin | 0 | 1
5,31.08.2024,Hajduk Split,Osijek,31.08.2024 | Hajduk Split | Osijek | 1 | 0
5,31.08.2024,Slaven Belupo,Istra 1961,31.08.2024 | Slaven Belupo | Istra 1961 | 0 | 1
5,30.08.2024,Gorica,Sibenik,30.08.2024 | Gorica | Sibenik | 2 | 1
4,25.08.2024,Osijek,Rijeka,25.08.2024 | Osijek | Rijeka | 0 | 2
4,25.08.2024,Istra 1961,Hajduk Split,25.08.2024 | Istra 1961 | Hajduk Split | 1 | 1
4,24.08.2024,Din. Zagreb,Gorica,24.08.2024 | Din. Zagreb | Gorica | 2 | 1
4,24.08.2024,Varazdin,Slaven Belupo,24.08.2024 | Varazdin | Slaven Belupo | 2 | 0
4,23.08.2024,Lok. Zagreb,Sibenik,23.08.2024 | Lok. Zagreb | Sibenik | 0 | 1
3,18.08.2024,Gorica,Osijek,18.08.2024 | Gorica | Osijek | 2 | 2
3,18.08.2024,Rijeka,Istra 1961,18.08.2024 | Rijeka | Istra 1961 | 4 | 0
3,18.08.2024,Hajduk Split,Varazdin,18.08.2024 | Hajduk Split | Varazdin | 2 | 1
3,17.08.2024,Slaven Belupo,Lok. Zagreb,17.08.2024 | Slaven Belupo | Lok. Zagreb | 2 | 2
3,16.08.2024,Din. Zagreb,Sibenik,16.08.2024 | Din. Zagreb | Sibenik | 3 | 0
2,11.08.2024,Osijek,Din. Zagreb,11.08.2024 | Osijek | Din. Zagreb | 1 | 2
2,11.08.2024,Varazdin,Rijeka,11.08.2024 | Varazdin | Rijeka | 0 | 0
2,11.08.2024,Lok. Zagreb,Hajduk Split,11.08.2024 | Lok. Zagreb | Hajduk Split | 1 | 1
2,10.08.2024,Istra 1961,Gorica,10.08.2024 | Istra 1961 | Gorica | 2 | 1
2,09.08.2024,Sibenik,Slaven Belupo,09.08.2024 | Sibenik | Slaven Belupo | 2 | 0
1,04.08.2024,Hajduk Split,Slaven Belupo,04.08.2024 | Hajduk Split | Slaven Belupo | 2 | 1
1,04.08.2024,Osijek,Sibenik,04.08.2024 | Osijek | Sibenik | 1 | 2
1,04.08.2024,Rijeka,Lok. Zagreb,04.08.2024 | Rijeka | Lok. Zagreb | 4 | 0
1,03.08.2024,Gorica,Varazdin,03.08.2024 | Gorica | Varazdin | 0 | 0
1,02.08.2024,Din. Zagreb,Istra 1961,02.08.2024 | Din. Zagreb | Istra 1961 | 5 | 0
