round,date,team_home,team_away,full_text
3,2025-02-16,Progreso,Nacional,16.02.2025 | Progreso | Nacional | 1 | 5
3,2025-02-16,Defensor Sp.,Racing Montevideo,16.02.2025 | Defensor Sp. | Racing Montevideo | 2 | 0
3,2025-02-15,Penarol,Boston River,15.02.2025 | Penarol | Boston River | 1 | 1
3,2025-02-15,Danubio,Cerro Largo,15.02.2025 | Danubio | Cerro Largo | 0 | 0
3,2025-02-15,Wanderers,Liverpool M.,15.02.2025 | Wanderers | Liverpool M. | 1 | 1
3,2025-02-14,CA Cerro,Plaza Colonia,14.02.2025 | CA Cerro | Plaza Colonia | 0 | 1
2,2025-02-09,Nacional,Penarol,09.02.2025 | Nacional | Penarol | 1 | 1
2,2025-02-09,Boston River,Montevideo City,09.02.2025 | Boston River | Montevideo City | 0 | 0
2,2025-02-09,Juventud,Danubio,09.02.2025 | Juventud | Danubio | 2 | 2
2,2025-02-08,River Plate,Defensor Sp.,08.02.2025 | River Plate | Defensor Sp. | 0 | 1
2,2025-02-08,Racing Montevideo,CA Cerro,08.02.2025 | Racing Montevideo | CA Cerro | 0 | 1
2,2025-02-08,Liverpool M.,Miramar,08.02.2025 | Liverpool M. | Miramar | 2 | 1
2,2025-02-08,Plaza Colonia,Wanderers,08.02.2025 | Plaza Colonia | Wanderers | 2 | 0
2,2025-02-07,Cerro Largo,Progreso,07.02.2025 | Cerro Largo | Progreso | 4 | 1
1,2025-02-03,CA Cerro,River Plate,03.02.2025 | CA Cerro | River Plate | 1 | 1
1,2025-02-03,Wanderers,Racing Montevideo,03.02.2025 | Wanderers | Racing Montevideo | 0 | 0
1,2025-02-02,Montevideo City,Nacional,02.02.2025 | Montevideo City | Nacional | 1 | 0
1,2025-02-02,Miramar,Plaza Colonia,02.02.2025 | Miramar | Plaza Colonia | 0 | 1
1,2025-02-02,Progreso,Penarol,02.02.2025 | Progreso | Penarol | 1 | 3
1,2025-02-01,Danubio,Liverpool M.,01.02.2025 | Danubio | Liverpool M. | 1 | 1
1,2025-02-01,Defensor Sp.,Boston River,01.02.2025 | Defensor Sp. | Boston River | 2 | 0
1,2025-01-31,Cerro Largo,Juventud,31.01.2025 | Cerro Largo | Juventud | 1 | 1
